original_filename,page,sr_no,current_gp_name,old_gp_villages,new_or_reconstituted_gp_name,new_gp_villages
delimitation_2014.pdf,3,13,लोडियाना,कल्याणपुरा,लोडियाना,"1. लोडियाना
2. जयसिंहपुरा
3. कल्याणपुरा
4. लक्ष्मीपुरा
5. केसरपुरा
6. खूंटिया
7. देवपुरा"
delimitation_2014.pdf,3,13,लोडियाना,लक्ष्मीपुरा,लोडियाना,"1. लोडियाना
2. जयसिंहपुरा
3. कल्याणपुरा
4. लक्ष्मीपुरा
5. केसरपुरा
6. खूंटिया
7. देवपुरा"
delimitation_2014.pdf,3,14,खरवा,खरवा,खरवा,"1. खरवा
2. जसवंतपुरा लहरी
3. भवानीपुरा
4. रानीसागर"
delimitation_2014.pdf,3,14,खरवा,गुवाडिया,खरवा,"1. खरवा
2. जसवंतपुरा लहरी
3. भवानीपुरा
4. रानीसागर"
delimitation_2014.pdf,3,14,खरवा,सूरजपुरा 4. देवपुरा,खरवा,"1. खरवा
2. जसवंतपुरा लहरी
3. भवानीपुरा
4. रानीसागर"
delimitation_2014.pdf,3,14,खरवा,दानाजी की ढाणी,खरवा,"1. खरवा
2. जसवंतपुरा लहरी
3. भवानीपुरा
4. रानीसागर"
delimitation_2014.pdf,3,14,खरवा,भवानीपुरा,खरवा,"1. खरवा
2. जसवंतपुरा लहरी
3. भवानीपुरा
4. रानीसागर"
delimitation_2014.pdf,3,14,खरवा,रानीसागर,खरवा,"1. खरवा
2. जसवंतपुरा लहरी
3. भवानीपुरा
4. रानीसागर"
delimitation_2014.pdf,3,14,खरवा,जसवंतपुरा लहरी,खरवा,"1. खरवा
2. जसवंतपुरा लहरी
3. भवानीपुरा
4. रानीसागर"
delimitation_2014.pdf,3,14,खरवा,रामपुरा,खरवा,"1. खरवा
2. जसवंतपुरा लहरी
3. भवानीपुरा
4. रानीसागर"
delimitation_2014.pdf,3,14,खरवा,माधोगढ,खरवा,"1. खरवा
2. जसवंतपुरा लहरी
3. भवानीपुरा
4. रानीसागर"
delimitation_2014.pdf,3,15,-,-,देवपुरा,"1. रामपुरा
2. सूरजपुरा 3. गुवाडिया
4. दानाजी की ढाणी
5. देवपुरा
6. माधोगढ"
delimitation_2014.pdf,3,16,लुलवा,लूलवा,लूलवा,"1. लूलवा
2. जुझारों का बाडिया
3. सूना चौडसिया ( गै 0 आ 0 )"
delimitation_2014.pdf,3,16,लुलवा,जुझारों का बाडिया,लूलवा,"1. लूलवा
2. जुझारों का बाडिया
3. सूना चौडसिया ( गै 0 आ 0 )"
delimitation_2014.pdf,3,16,लुलवा,पीथामगना का बाडिया,लूलवा,"1. लूलवा
2. जुझारों का बाडिया
3. सूना चौडसिया ( गै 0 आ 0 )"
delimitation_2014.pdf,3,16,लुलवा,नयागांव,लूलवा,"1. लूलवा
2. जुझारों का बाडिया
3. सूना चौडसिया ( गै 0 आ 0 )"
delimitation_2014.pdf,3,16,लुलवा,गेना का बाडिया,लूलवा,"1. लूलवा
2. जुझारों का बाडिया
3. सूना चौडसिया ( गै 0 आ 0 )"
delimitation_2014.pdf,3,16,लुलवा,अमरसिंह का बाडिया,लूलवा,"1. लूलवा
2. जुझारों का बाडिया
3. सूना चौडसिया ( गै 0 आ 0 )"
delimitation_2014.pdf,3,18,झाक,झाक,झाक,"1. झाक
2. रावला बाडिया"
delimitation_2014.pdf,3,18,झाक,रावला बाडिया,झाक,"1. झाक
2. रावला बाडिया"
delimitation_2014.pdf,3,18,झाक,नाडी,झाक,"1. झाक
2. रावला बाडिया"
delimitation_2014.pdf,3,18,झाक,बानोला,झाक,"1. झाक
2. रावला बाडिया"
delimitation_2014.pdf,3,19,-,-,नाडी,"1. नाडी
2. बानोला"
delimitation_2014.pdf,4,"क .
स .",वर्तमान ग्रा ० प ० का नाम,|  सम्मिलित ग्रामों का नाम,| पुनर्गठित / पुनर्सीमांकित / नवसृजित ग्रा ० प ० का नाम,"पुनर्गठित / पुनर्सीमांकित /
नवसृजित ग्रा ० प ० में सम्मिलित
ग्रामों का नाम"
delimitation_2014.pdf,4,1,2,3,4,5
delimitation_2014.pdf,4,1,अण्टाली,अण्टाली,अण्टाली,1. अण्टाली
delimitation_2014.pdf,4,,,रूपपुरा,,2. रूपपुरा
delimitation_2014.pdf,4,,,बारणी,,3. बारणी
delimitation_2014.pdf,4,,,गुलाबपुरा,,4. गुलाबपुरा
delimitation_2014.pdf,4,"क .
स .","वर्तमान
ग्रा ० प ०
का नाम", सम्मिलित,पुनर्गठित / पुनर्सीमांकित ' नवसृजित ग्रा ० प ० का नाम,"पुनर्गठित / पुनर्सीमांकित / नवसृजित ग्रा ० प ० में सम्मिलित
ग्रामों का नाम"
delimitation_2014.pdf,4,"क .
स .","वर्तमान
ग्रा ० प ०
का नाम",ग्रामों का नाम,पुनर्गठित / पुनर्सीमांकित ' नवसृजित ग्रा ० प ० का नाम,"पुनर्गठित / पुनर्सीमांकित / नवसृजित ग्रा ० प ० में सम्मिलित
ग्रामों का नाम"
delimitation_2014.pdf,4,1,गोविन्दगढ,गोविन्दगढ,गोविन्दगढ,1. गोविन्दगढ
delimitation_2014.pdf,4,1,गोविन्दगढ,जसवंतपुरा 3. अखेपुरा,गोविन्दगढ,1. गोविन्दगढ
delimitation_2014.pdf,4,1,गोविन्दगढ,4.समरथपुरा,गोविन्दगढ,1. गोविन्दगढ
delimitation_2014.pdf,4,3,देवनगर,देवनगर,देवनगर,"1. देवनगर
2. बांसेली"
delimitation_2014.pdf,4,3,देवनगर,बांसेली,देवनगर,"1. देवनगर
2. बांसेली"
delimitation_2014.pdf,4,3,देवनगर,कानस,देवनगर,"1. देवनगर
2. बांसेली"
delimitation_2014.pdf,4,3,देवनगर,नेडलिया,देवनगर,"1. देवनगर
2. बांसेली"
delimitation_2014.pdf,4,3,देवनगर,लीलासेवडी,देवनगर,"1. देवनगर
2. बांसेली"
